Price,Open,Close
Ticker,SPY,SPY
Date,,
2003-09-05,102.94000244140625,102.83000183105469
2003-09-08,103.04000091552734,103.68000030517578
2003-09-09,103.37000274658203,103.0
2003-09-10,102.52999877929688,101.95999908447266
2003-09-11,102.0999984741211,102.26000213623047
2003-09-12,101.91000366210938,102.44999694824219
2003-09-15,102.5199966430664,102.08999633789062
2003-09-16,102.2300033569336,103.58000183105469
2003-09-17,103.4800033569336,103.37999725341797
2003-09-18,103.4000015258789,104.5999984741211
2003-09-19,104.2699966430664,103.66999816894531
2003-09-22,102.8499984741211,102.55000305175781
2003-09-23,102.58999633789062,102.94000244140625
2003-09-24,103.12000274658203,101.11000061035156
2003-09-25,101.41000366210938,100.27999877929688
2003-09-26,100.44000244140625,99.94999694824219
2003-09-29,100.30000305175781,100.93000030517578
2003-09-30,100.4800033569336,99.94999694824219
2003-10-01,100.23999786376953,102.08000183105469
2003-10-02,101.93000030517578,102.44999694824219
2003-10-03,103.66999816894531,103.38999938964844
2003-10-06,103.4800033569336,103.86000061035156
2003-10-07,103.26000213623047,104.26000213623047
2003-10-08,104.33000183105469,104.0
2003-10-09,104.87999725341797,104.27999877929688
2003-10-10,104.2699966430664,104.56999969482422
2003-10-13,104.70999908447266,104.9000015258789
2003-10-14,104.80000305175781,105.2699966430664
2003-10-15,105.86000061035156,104.98999786376953
2003-10-16,104.68000030517578,105.41000366210938
2003-10-17,105.47000122070312,104.26000213623047
2003-10-20,104.44999694824219,105.04000091552734
2003-10-21,104.81999969482422,104.86000061035156
2003-10-22,104.02999877929688,103.54000091552734
2003-10-23,102.88999938964844,103.3499984741211
2003-10-24,102.83000183105469,103.58000183105469
2003-10-27,103.73999786376953,103.62999725341797
2003-10-28,103.9800033569336,105.04000091552734
2003-10-29,104.7699966430664,105.18000030517578
2003-10-30,105.79000091552734,105.4000015258789
2003-10-31,105.4000015258789,105.30000305175781
2003-11-03,105.75,105.98999786376953
2003-11-04,105.98999786376953,105.76000213623047
2003-11-05,105.48999786376953,105.83999633789062
2003-11-06,105.5999984741211,106.4000015258789
2003-11-07,106.63999938964844,105.61000061035156
2003-11-10,105.73999786376953,105.18000030517578
2003-11-11,105.08999633789062,105.1500015258789
2003-11-12,105.2300033569336,106.33000183105469
2003-11-13,106.01000213623047,106.36000061035156
2003-11-14,106.4000015258789,105.45999908447266
2003-11-17,104.91000366210938,104.93000030517578
2003-11-18,105.23999786376953,103.83999633789062
2003-11-19,104.02999877929688,104.72000122070312
2003-11-20,104.0,103.77999877929688
2003-11-21,104.23999786376953,104.20999908447266
2003-11-24,104.69000244140625,105.58999633789062
2003-11-25,105.7300033569336,105.98999786376953
2003-11-26,106.41999816894531,106.37000274658203
2003-11-28,106.27999877929688,106.44999694824219
2003-12-01,106.8499984741211,107.5999984741211
2003-12-02,107.37999725341797,107.33000183105469
2003-12-03,107.6500015258789,107.16000366210938
2003-12-04,107.16999816894531,107.5999984741211
2003-12-05,107.12000274658203,106.8499984741211
2003-12-08,106.73999786376953,107.56999969482422
2003-12-09,107.9000015258789,106.73999786376953
2003-12-10,106.7699966430664,106.7300033569336
2003-12-11,106.68000030517578,107.93000030517578
2003-12-12,107.97000122070312,108.13999938964844
2003-12-15,109.16999816894531,107.5999984741211
2003-12-16,107.68000030517578,108.16000366210938
2003-12-17,108.05999755859375,108.5
2003-12-18,108.55000305175781,109.72000122070312
2003-12-19,109.30000305175781,108.9000015258789
2003-12-22,108.79000091552734,109.66000366210938
2003-12-23,109.4800033569336,109.7300033569336
2003-12-24,109.5199966430664,109.62000274658203
2003-12-26,109.70999908447266,109.69999694824219
2003-12-29,110.0999984741211,111.16000366210938
2003-12-30,111.08999633789062,111.18000030517578
2003-12-31,111.22000122070312,111.27999877929688
2004-01-02,111.73999786376953,111.2300033569336
2004-01-05,111.69000244140625,112.44000244140625
2004-01-06,112.16000366210938,112.55000305175781
