Price,Open,Close
Ticker,QQQ,QQQ
Date,,
2008-12-09,29.68000030517578,30.010000228881836
2008-12-10,30.100000381469727,29.90999984741211
2008-12-11,29.809999465942383,29.09000015258789
2008-12-12,28.690000534057617,29.68000030517578
2008-12-15,29.729999542236328,29.15999984741211
2008-12-16,29.420000076293945,30.559999465942383
2008-12-17,30.25,30.190000534057617
2008-12-18,30.190000534057617,29.65999984741211
2008-12-19,29.93000030517578,29.860000610351562
2008-12-22,29.860000610351562,29.209999084472656
2008-12-23,29.329999923706055,29.059999465942383
2008-12-24,29.200000762939453,29.139999389648438
2008-12-26,29.200000762939453,29.1299991607666
2008-12-29,29.209999084472656,28.889999389648438
2008-12-30,28.969999313354492,29.489999771118164
2008-12-31,29.459999084472656,29.739999771118164
2009-01-02,29.75,31.030000686645508
2009-01-05,30.829999923706055,31.020000457763672
2009-01-06,31.25,31.329999923706055
2009-01-07,30.729999542236328,30.440000534057617
2009-01-08,30.3799991607666,30.760000228881836
2009-01-09,30.770000457763672,30.06999969482422
2009-01-12,30.110000610351562,29.520000457763672
2009-01-13,29.510000228881836,29.530000686645508
2009-01-14,29.190000534057617,28.6299991607666
2009-01-15,28.56999969482422,29.100000381469727
2009-01-16,29.5,29.420000076293945
2009-01-20,29.299999237060547,27.959999084472656
2009-01-21,28.43000030517578,29.149999618530273
2009-01-22,28.520000457763672,28.760000228881836
2009-01-23,28.290000915527344,28.899999618530273
2009-01-26,28.940000534057617,29.110000610351562
2009-01-27,29.1200008392334,29.31999969482422
2009-01-28,29.809999465942383,30.350000381469727
2009-01-29,29.979999542236328,29.579999923706055
2009-01-30,29.799999237060547,29.059999465942383
2009-02-02,28.780000686645508,29.40999984741211
2009-02-03,29.469999313354492,29.8700008392334
2009-02-04,29.940000534057617,29.90999984741211
2009-02-05,29.479999542236328,30.56999969482422
2009-02-06,30.68000030517578,31.3700008392334
2009-02-09,31.389999389648438,31.5
2009-02-10,31.299999237060547,30.34000015258789
2009-02-11,30.3799991607666,30.200000762939453
2009-02-12,29.850000381469727,30.56999969482422
2009-02-13,30.479999542236328,30.43000030517578
2009-02-17,29.489999771118164,29.219999313354492
2009-02-18,29.40999984741211,29.239999771118164
2009-02-19,29.420000076293945,28.790000915527344
2009-02-20,28.469999313354492,28.8700008392334
2009-02-23,29.030000686645508,27.860000610351562
2009-02-24,28.010000228881836,28.780000686645508
2009-02-25,28.610000610351562,28.59000015258789
2009-02-26,28.780000686645508,27.790000915527344
2009-02-27,27.5,27.530000686645508
2009-03-02,27.1200008392334,26.639999389648438
2009-03-03,26.860000610351562,26.6200008392334
2009-03-04,27.010000228881836,27.329999923706055
2009-03-05,27.030000686645508,26.510000228881836
2009-03-06,26.649999618530273,26.299999237060547
2009-03-09,26.09000015258789,25.739999771118164
2009-03-10,26.25,27.329999923706055
2009-03-11,27.610000610351562,27.75
2009-03-12,27.729999542236328,28.670000076293945
2009-03-13,28.65999984741211,28.739999771118164
2009-03-16,28.93000030517578,28.260000228881836
2009-03-17,28.399999618530273,29.329999923706055
2009-03-18,29.209999084472656,29.700000762939453
2009-03-19,30.110000610351562,29.68000030517578
2009-03-20,29.690000534057617,29.18000030517578
2009-03-23,29.899999618530273,30.899999618530273
2009-03-24,30.639999389648438,30.329999923706055
2009-03-25,30.59000015258789,30.469999313354492
2009-03-26,30.799999237060547,31.40999984741211
2009-03-27,31.0,30.81999969482422
2009-03-30,30.299999237060547,30.059999465942383
2009-03-31,30.290000915527344,30.31999969482422
2009-04-01,29.940000534057617,30.770000457763672
2009-04-02,31.31999969482422,31.760000228881836
2009-04-03,32.09000015258789,32.349998474121094
2009-04-06,31.989999771118164,32.27000045776367
2009-04-07,31.920000076293945,31.420000076293945
2009-04-08,31.729999542236328,31.950000762939453
2009-04-09,32.54999923706055,32.939998626708984
2009-04-13,32.84000015258789,32.88999938964844
2009-04-14,32.689998626708984,32.4900016784668
2009-04-15,32.2599983215332,32.400001525878906
2009-04-16,32.849998474121094,33.2400016784668
2009-04-17,33.16999816894531,33.310001373291016
2009-04-20,32.709999084472656,32.2400016784668
2009-04-21,32.119998931884766,32.689998626708984
2009-04-22,32.5,32.790000915527344
2009-04-23,33.0,33.11000061035156
2009-04-24,33.34000015258789,33.689998626708984
2009-04-27,33.41999816894531,33.72999954223633
2009-04-28,33.52000045776367,33.47999954223633
2009-04-29,33.75,33.939998626708984
2009-04-30,34.38999938964844,34.279998779296875
2009-05-01,34.27000045776367,34.369998931884766
